sales_game_id,title,platform,genre,publisher,developer,release_year,source
13094,Kamiwaza,PS2,Action,Acquire,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13095,Rave Master,GC,Fighting,Konami Digital Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13096,The Technomancer,PS4,Role-Playing,Focus Home Interactive,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
13097,Ben 10 Galactic Racing,PSV,Racing,D3Publisher,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
13098,Kinnikuman Muscle Grand Prix Max,PS2,Fighting,Konami Digital Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13099,Hotel for Dogs,Wii,Simulation,505 Games,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13100,Suzuki Super-Bikes II: Riding Challenge,DS,Racing,Valcon Games,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13101,Mirror's Edge Catalyst,PC,Platform,Electronic Arts,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
13102,Jim Henson's Muppets in Spy Muppets: License to Croak,GBA,Action,TDK Mediactive,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13103,Medal of Honor: European Assault (weekly JP sales),PS2,Shooter,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13104,LEGO The Hobbit,PC,Action,Warner Bros. Interactive Entertainment,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
13105,Alias,XB,Action,Acclaim Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13106,Super Robot Taisen Neo,Wii,Strategy,Namco Bandai Games,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13107,PAC-MAN and the Ghostly Adventures,WiiU,Platform,Namco Bandai Games,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13108,ESPN International Winter Sports 2002,GC,Sports,Konami Digital Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13109,Winter Sports 2011,PS3,Sports,DTP Entertainment,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13110,OutRun 2006: Coast 2 Coast,PS2,Racing,Sega,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13111,Blues Brothers 2000,N64,Platform,Virgin Interactive,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
13112,Metal Max 2 Reloaded,DS,Role-Playing,Unknown,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13113,All Star Tennis 99,N64,Sports,Ubisoft,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
13114,Hercules: The Legendary Journeys,N64,Role-Playing,Titus,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
13115,Dual Heroes,N64,Fighting,Hudson Soft,,1997.0,kaggle:ulrikthygepedersen/video-games-sales
13116,Fighter Destiny 2,N64,Fighting,Imagineer,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
13117,Chameleon Twist 2,N64,Platform,Infogrames,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
13118,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,Misc,Spike,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13119,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,Misc,Irem Software Engineering,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13120,Winning Post World,PS3,Sports,Tecmo Koei,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13121,Arx Fatalis,XB,Role-Playing,Mindscape,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13122,Slam Dunk SD Heat Up!!,SNES,Sports,Namco Bandai Games,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13123,My Body Coach,Wii,Sports,Big Ben Interactive,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13124,Steins;Gate 0,PS4,Adventure,PQube,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
13125,Adventure Time: Finn & Jake Investigations,XOne,Action,Little Orbit,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
13126,Dead in the Water,PS,Action,ASC Games,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
13127,Winning Post 7 2013,PS3,Sports,Tecmo Koei,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13128,DiRT 2,PC,Racing,Codemasters,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13129,Detective Conan: Prelude from the Past,DS,Action,Namco Bandai Games,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
13130,Dr. Seuss: Green Eggs and Ham,GBA,Action,NewKidCo,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13131,Sea Monsters: A Prehistoric Adventure,Wii,Adventure,Zushi Games,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13132,Atelier Rorona: Alchemist of Arland,PSV,Role-Playing,Nippon Ichi Software,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13133,Guilty Gear Dust Strikers,DS,Fighting,Majesco Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13134,Dark Summit,GC,Sports,THQ,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13135,Singularity,PC,Shooter,Mastertronic,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13136,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,Adventure,Namco Bandai Games,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13137,George of the Jungle and the Search for the Secret,DS,Platform,Ignition Entertainment,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13138,Turbo Turtle Adventure,GBA,Puzzle,Majesco Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13139,Sengoku Basara 4: Sumeragi,PS4,Action,Capcom,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
13140,"Warhammer 40,000: Dawn of War",PC,Strategy,THQ,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13141,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,Adventure,Namco Bandai Games,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13142,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,Misc,Vap,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
13143,Corpse Party: Blood Covered - Repeated Fear,PSP,Adventure,5pb,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13144,The Lost Treasures of Alexandria,DS,Puzzle,Unknown,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13145,Chronicles of the Sword,PS,Adventure,Psygnosis,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
13146,Hail to the Chimp,PS3,Misc,Gamecock,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13147,The Lost Vikings,GBA,Puzzle,Activision,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13148,Keiba Eight Special,SNES,Sports,Misawa,,1993.0,kaggle:ulrikthygepedersen/video-games-sales
13149,Yaiba: Ninja Gaiden Z,X360,Action,Tecmo Koei,,2014.0,kaggle:ulrikthygepedersen/video-games-sales
13150,Harukanaru Toki no Naka de 3,PS2,Adventure,Tecmo Koei,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13151,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,Platform,Global Star,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13152,Need for Speed Carbon,PC,Racing,Electronic Arts,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13153,Reel Fishing: The Great Outdoors,PSP,Sports,Natsume,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13154,Assassin's Creed: Altair's Chronicles,DS,Platform,Ubisoft,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13155,Pirates vs Ninja Dodgeball,Wii,Sports,SouthPeak Games,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13156,Guild 01,3DS,Action,Level 5,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
13157,The History Channel: Great Battles - Medieval,PS3,Strategy,Slitherine Software,,,kaggle:ulrikthygepedersen/video-games-sales
13158,Nike+ Kinect Training,X360,Sports,Microsoft Game Studios,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
13159,Durarara!! 3-way Standoff,PSP,Adventure,ASCII Media Works,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13160,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,Action,Zoo Digital Publishing,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13161,Cartoon Network Racing,DS,Action,Game Factory,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13162,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,Adventure,Konami Digital Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13163,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,Role-Playing,Spike,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13164,Active Life: Magical Carnival,Wii,Misc,Namco Bandai Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13165,Hokuto no Ken,PS2,Fighting,Sega,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13166,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,Misc,Konami Digital Entertainment,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13167,Stretch Panic,PS2,Platform,Midas Interactive Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13168,Empire Earth,PC,Strategy,Vivendi Games,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13169,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,Role-Playing,Square Enix,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13170,Baku Baku,SAT,Puzzle,Sega,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13171,Pro Cycling Manager 2016,PS4,Sports,Focus Home Interactive,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
13172,SD Gundam: Over Galaxian,PS,Shooter,Namco Bandai Games,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
13173,Rogue Ops,GC,Action,Kemco,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13174,Smart Kid's Party Fun Pak,DS,Misc,UFO Interactive,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13175,MXGP 2,XOne,Racing,Milestone S.r.l.,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
13176,Virtua Tennis 3,X360,Sports,Sega,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13177,BeatMania IIDX 3rd Style,PS2,Simulation,Konami Digital Entertainment,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
13178,Yu-Gi-Oh! World Championship 2007,DS,Strategy,Konami Digital Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13179,Hummer Badlands,PS2,Racing,Global Star,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13180,Freelancer,PC,Simulation,Microsoft Game Studios,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13181,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,Platform,DreamCatcher Interactive,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13182,Operation Flashpoint: Dragon Rising,PC,Shooter,Codemasters,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13183,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",PS2,Adventure,505 Games,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13184,Furu Furu Park,Wii,Misc,Taito,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13185,Monster Band,DS,Misc,Tivola,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13186,Alter Echo,XB,Shooter,THQ,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13187,BeatMania IIDX 4th Style: New Songs Collection,PS2,Simulation,Konami Digital Entertainment,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13188,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,Misc,Benesse,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13189,G1 Grand Prix,3DS,Action,Genki,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
13190,LEGO Indiana Jones 2: The Adventure Continues,PC,Action,Activision,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13191,QUIZ PARTY,Wii,Misc,Nintendo,,2012.0,kaggle:ulrikthygepedersen/video-games-sales
13192,MTX Mototrax,PSP,Racing,Activision,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13193,Around the World in 80 Days,GBA,Action,Hip Interactive,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13194,Houkago Shounen,DS,Misc,Konami Digital Entertainment,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13195,The Grim Adventures of Billy & Mandy,Wii,Action,Midway Games,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13196,Classic Dungeon X2,PSP,Role-Playing,Nippon Ichi Software,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13197,Whirl Tour,GC,Sports,Vivendi Games,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13198,Sesame Street: Cookie's Counting Carnival,PC,Misc,Warner Bros. Interactive Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13199,Pinball Tycoon,GBA,Misc,Ignition Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13200,Major League Baseball 2K11,PS2,Sports,Take-Two Interactive,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13201,Cartoon Network Block Party,GBA,Misc,Majesco Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13202,Power Spike Pro Beach Volleyball,PS,Sports,Infogrames,,2000.0,kaggle:ulrikthygepedersen/video-games-sales
13203,White Album: Tsuzurareru Fuyu no Omoide,PS3,Adventure,Aqua Plus,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13204,Harukanaru Toki no Naka de: Yumenoukihashi,DS,Adventure,Tecmo Koei,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13205,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,Misc,Gainax Network Systems,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
13206,SD Gundam: Scad Hammers,Wii,Strategy,Namco Bandai Games,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13207,Spitfire Heroes: Tales of the Royal Air Force,DS,Simulation,Destineer,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13208,Super Bust-A-Move,GBA,Puzzle,Ubisoft,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13209,TNA iMPACT: Cross the Line,DS,Fighting,SouthPeak Games,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13210,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,Action,D3Publisher,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13211,ZooCube,GBA,Puzzle,Acclaim Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13212,Stunt GP,PS2,Racing,Titus,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13213,Wicked Monster Blast!,Wii,Shooter,PQube,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13214,NBA 2K,DC,Sports,Sega,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
13215,D.Gray-man: Kami no Shitotachi,DS,Adventure,Konami Digital Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13216,Bladestorm: Nightmare,XOne,Action,Tecmo Koei,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
13217,Strikers 1945,SAT,Shooter,Atlus,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
13218,World Series of Poker,GC,Misc,Activision Value,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13219,Jikkyou Oshaberi Parodius,SNES,Shooter,Konami Digital Entertainment,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13220,Super Jinsei Game 2,SNES,Misc,Takara,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13221,Winter Sports 3: The Great Tournament,Wii,Sports,Tradewest,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13222,J-League Winning Eleven 2010: Club Championship,PS2,Sports,Konami Digital Entertainment,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13223,Johnny Bazookatone,PS,Platform,U.S. Gold,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13224,Beastly Frantic Foto,DS,Puzzle,Storm City Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13225,Neverland Card Battles,PSP,Role-Playing,Idea Factory,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13226,Need for Speed Underground,PC,Racing,Electronic Arts,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13227,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,Action,Alchemist,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
13228,Reign of Fire,GBA,Shooter,BAM! Entertainment,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13229,Worms Reloaded,PC,Strategy,Team17 Software,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13230,StarCraft,PC,Strategy,Activision,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
13231,Koihime Musou,PS2,Adventure,Yeti,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13232,Nicktoons: Attack of the Toybots,DS,Platform,THQ,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13233,NBA 2K17,PS3,Sports,Take-Two Interactive,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
13234,Blazing Souls: Accelate,PSP,Role-Playing,Idea Factory,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13235,Ms Saga: A New Dawn,PS2,Role-Playing,Namco Bandai Games,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13236,Kekkon Zenya,SAT,Adventure,Shogakukan,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13237,Finny the Fish & the Seven Waters,PS2,Sports,Sony Computer Entertainment,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13238,Barnyard,GBA,Action,THQ,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13239,Next Generation of Chaos,PS2,Role-Playing,Idea Factory,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13240,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,Misc,Takara Tomy,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13241,GrimGrimoire,PS2,Strategy,Tecmo Koei,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13242,J-League '96 Dream Stadium,SNES,Sports,Hudson Soft,,1996.0,kaggle:ulrikthygepedersen/video-games-sales
13243,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,Fighting,Capcom,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13244,Golden Axe: The Duel,SAT,Fighting,Sega,,1994.0,kaggle:ulrikthygepedersen/video-games-sales
13245,Crime Life: Gang Wars,XB,Action,Konami Digital Entertainment,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13246,Tokimeki Memorial: Girls Side 1st Love,DS,Adventure,Konami Digital Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13247,Putty Squad,PSV,Platform,System 3,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13248,Rugby 2005,XB,Sports,Electronic Arts,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13249,Rock 'N Roll Racing,GBA,Racing,Activision,,2003.0,kaggle:ulrikthygepedersen/video-games-sales
13250,Taito Legends,XB,Misc,Empire Interactive,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13251,Far Cry,PC,Shooter,Ubisoft,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13252,Silhouette Mirage,PS,Platform,ESP,,1998.0,kaggle:ulrikthygepedersen/video-games-sales
13253,Dynasty Warriors Vol. 2,PSP,Action,Tecmo Koei,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13254,Treasure Report: Kikai Jikake no Isan,DS,Adventure,Namco Bandai Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13255,Growlanser VI: Precarious World,PS2,Role-Playing,Atlus,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13256,Block Kuzushi,SNES,Puzzle,Pow,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13257,Boing! Docomodake DS,DS,Puzzle,Ignition Entertainment,,2007.0,kaggle:ulrikthygepedersen/video-games-sales
13258,American Bass Challenge,GBA,Sports,Starfish,,2001.0,kaggle:ulrikthygepedersen/video-games-sales
13259,American Chopper 2: Full Throttle,GC,Racing,Activision,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
13260,Secret Service,X360,Action,Activision Value,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13261,Sword Art Online: Game Director's Edition,PS4,Role-Playing,Namco Bandai Games,,2015.0,kaggle:ulrikthygepedersen/video-games-sales
13262,Ultimate Ghosts 'n Goblins (JP sales),PSP,Platform,Capcom,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13263,Rugby 06,PS2,Sports,Electronic Arts,,2006.0,kaggle:ulrikthygepedersen/video-games-sales
13264,Fatal Frame II: Crimson Butterfly Director's Cut,XB,Action,Microsoft Game Studios,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13265,Deadliest Catch: Alaskan Storm,X360,Sports,Navarre Corp,,2008.0,kaggle:ulrikthygepedersen/video-games-sales
13266,2002 FIFA World Cup,GC,Sports,Electronic Arts,,2002.0,kaggle:ulrikthygepedersen/video-games-sales
13267,Colin McRae Rally 2005,XB,Racing,Codemasters,,2004.0,kaggle:ulrikthygepedersen/video-games-sales
13268,Kamen Rider: Battride War Genesis,PSV,Action,Namco Bandai Games,,2016.0,kaggle:ulrikthygepedersen/video-games-sales
13269,Venus & Braves: Majo to Megami to Horobi no Yogen,PSP,Role-Playing,Namco Bandai Games,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13270,Ship Simulator Extremes,PC,Simulation,Paradox Interactive,,2010.0,kaggle:ulrikthygepedersen/video-games-sales
13271,Zoop,PS,Puzzle,MediaQuest,,1995.0,kaggle:ulrikthygepedersen/video-games-sales
13272,Powerful Golf,DS,Sports,Konami Digital Entertainment,,2011.0,kaggle:ulrikthygepedersen/video-games-sales
13273,Saiyuki: Journey West,PS,Strategy,Tecmo Koei,,1999.0,kaggle:ulrikthygepedersen/video-games-sales
13274,Detective Conan: Marionette Symphony,3DS,Adventure,Namco Bandai Games,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13275,FIFA Soccer 10,PC,Sports,Electronic Arts,,2009.0,kaggle:ulrikthygepedersen/video-games-sales
13276,Amnesia Crowd,PSP,Misc,Idea Factory,,2013.0,kaggle:ulrikthygepedersen/video-games-sales
13277,American Chopper 2: Full Throttle,XB,Racing,Zoo Digital Publishing,,2005.0,kaggle:ulrikthygepedersen/video-games-sales
